Le,the,0.023442288153199223,2,0.6666666666666666
garçon,boy,4.570881896148751e-05,5,0.8333333333333334
Je,i,0.008317637711026709,2,1.0
suis,am,0.0013489628825916532,4,1.0
une,a,0.010232929922807542,3,1.0
femme,wife,0.0003388441561392024,4,0.8
La,the,0.028183829312644536,3,1.0
fille,girl,0.00026915348039269167,3,0.6
un,a,0.013182567385564075,2,1.0
riche,rich,6.0255958607435806e-05,1,0.2
rouge,red,0.00013489628825916533,4,0.8
homme,man,0.0005495408738576248,4,0.8
est,east,0.015848931924611134,1,0.25
pomme,apple,1.584893192461114e-05,4,0.8
Tu,you,0.003019951720402016,2,0.6666666666666666
es,es,0.0005128613839913648,0,0.0
mange,eat,3.5481338923357534e-05,4,0.8
Il,he,0.010471285480508996,2,1.0
Elle,she,0.003311311214825911,3,0.75
calme,calm,7.079457843841373e-05,1,0.2
a,at,0.010471285480508996,1,0.5
enfant,child,0.00018197008586099826,6,1.0
et,and,0.020892961308540396,3,1.0
robe,dress,3.235936569296281e-05,4,0.8
chat,cat,4.570881896148751e-05,1,0.25
noir,black,0.00013182567385564074,5,1.0
Les,the,0.018197008586099836,3,1.0
hommes,men,0.0003388441561392024,4,0.6666666666666666
Nous,we,0.003019951720402016,4,1.0
sommes,are,0.00022908676527677723,5,0.8333333333333334
sont,are,0.002951209226666387,4,1.0
riches,rich,4.07380277804113e-05,2,0.3333333333333333
calmes,calm,5.370317963702533e-06,2,0.3333333333333333
écris,write,2.187761623949552e-05,4,0.8
aime,love,0.0003467368504525317,3,0.75
mangeons,let's eat,1.0471285480508985e-06,9,1.0
Vous,you,0.002951209226666387,2,0.5
êtes,are,0.00018197008586099826,3,0.75
avons,have,0.0003630780547701014,4,0.8
journal,newspaper,0.0001202264434617413,8,0.8888888888888888
lit,bed,9.77237220955811e-05,3,1.0
livre,book,0.00018197008586099826,5,1.0
lisons,read,1.2589254117941661e-06,6,1.0
menu,menu,1.584893192461114e-05,0,0.0
livres,books,0.00010232929922807536,5,0.8333333333333334
Ils,they,0.0025118864315095794,4,1.0
Elles,they,0.0005248074602497728,4,0.8
filles,girls,0.0001202264434617413,3,0.5
femmes,women,0.0002570395782768865,4,0.6666666666666666
enfants,children,0.0003311311214825911,8,1.0
écrivent,write,7.943282347242822e-06,5,0.625
mangent,eat,8.91250938133746e-06,5,0.7142857142857143
lisent,read,5.011872336272725e-06,5,0.8333333333333334
garçons,boys,3.63078054770101e-05,5,0.7142857142857143
Ça,it,0.002884031503126606,2,1.0
va,go,0.001071519305237606,2,1.0
Oui,yes,0.0005623413251903491,3,1.0
merci,thank you,0.0003311311214825911,9,1.0
Bonjour,hello,7.762471166286911e-05,6,0.8571428571428571
comment,how,0.0005370317963702527,6,0.8571428571428571
Non,no,0.0012589254117941675,1,0.3333333333333333
Pardon,sorry,2.884031503126606e-05,5,0.8333333333333334
au,the,0.006309573444801931,3,1.0
revoir,meet again,4.677351412871981e-05,8,0.8
te,you,0.0008912509381337459,3,1.0
plaît,please,3.3884415613920276e-05,3,0.5
y,there,0.0026302679918953813,5,1.0
bien,good,0.0023442288153199225,4,1.0
vas,going,0.00013489628825916533,5,1.0
-,-,0.0,0,0.0
accord,agreement,0.0002570395782768865,8,0.8888888888888888
Bienvenue,welcome,2.238721138568338e-05,7,0.7777777777777778
à,at,0.019054607179632473,2,1.0
bientôt,soon,0.0001202264434617413,6,0.8571428571428571
demain,tomorrow,0.0001445439770745928,7,0.875
plus,more,0.005011872336272725,4,1.0
tard,late,0.00022908676527677723,3,0.75
Désolé,sorry,5.3703179637025325e-05,5,0.8333333333333334
Bonne,good,0.00045708818961487515,4,0.8
soirée,evening,8.912509381337459e-05,7,1.0
beaucoup,a lot,0.0005623413251903491,6,0.75
nuit,night,0.00025118864315095795,3,0.6
De,of,0.04897788193684461,2,1.0
rien,nothing,0.0009549925860214359,6,0.8571428571428571
soupe,soup,1.445439770745928e-05,1,0.2
viande,meat,3.235936569296281e-05,5,0.8333333333333334
fraise,strawberry,3.090295432513592e-06,7,0.7
baguette,baguette,6.456542290346549e-06,0,0.0
tomate,tomato,4.677351412871981e-06,1,0.16666666666666666
eau,water,0.0002818382931264455,4,0.8
bois,wood,0.00013182567385564074,3,0.75
œuf,egg,3.890451449942805e-06,3,1.0
salade,salad,9.549925860214369e-06,1,0.16666666666666666
oignon,onion,3.467368504525317e-06,3,0.5
vin,wine,6.309573444801929e-05,2,0.5
pain,bread,4.3651583224016566e-05,5,1.0
boivent,drink,4.073802778041131e-06,5,0.7142857142857143
du,of,0.01,2,1.0
Canada,canada,0.00018620871366628676,0,0.0
bière,beer,3.0199517204020192e-05,3,0.6
lait,milk,3.715352290971728e-05,4,1.0
repas,meal,4.07380277804113e-05,3,0.6
thé,tea,2.0417379446695274e-05,2,0.6666666666666666
crêpe,crepe,1.6982436524617459e-06,1,0.2
boisson,drink,1.0232929922807536e-05,6,0.8571428571428571
beurre,butter,1.7378008287493764e-05,4,0.6666666666666666
bonbon,candy,4.365158322401657e-06,5,0.8333333333333334
boire,drink,4.168693834703355e-05,4,0.8
banane,banana,5.888436553555884e-06,1,0.16666666666666666
fromage,cheese,1.8197008586099827e-05,6,0.8571428571428571
manger,eat,9.77237220955811e-05,5,0.8333333333333334
carotte,carrot,3.3113112148259077e-06,3,0.42857142857142855
Sel,salt,2.187761623949552e-05,2,0.5
poivre,pepper,5.4954087385762485e-06,5,0.8333333333333334
sucre,sugar,2.6302679918953814e-05,3,0.6
gâteau,cake,1.3182567385564073e-05,5,0.8333333333333334
poulet,chicken,1.7378008287493764e-05,6,0.8571428571428571
avec,with,0.004365158322401661,4,1.0
porc,pork,1.3182567385564073e-05,1,0.25
jus,juice,1.698243652461746e-05,3,0.6
huile,oil,3.1622776601683795e-05,3,0.6
